Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
layout,Footer,columns[3].links[0].href,/info/advertising-and-sponsorship/,/info/advertising-and-sponsorship/,,Pendiente,
layout,Footer,columns[3].links[0].label,Advertising,Publicidad,,Pendiente,
layout,Footer,columns[3].links[1].href,/info/advertising-model,/info/advertising-model,,Pendiente,
layout,Footer,columns[3].links[1].label,Advertising Model,Modelo de publicidad,,Pendiente,
layout,Footer,columns[3].links[2].href,/info/contact-us,/info/contact-us,,Pendiente,
layout,Footer,columns[3].links[2].label,Submit Request,Enviar Solicitud,,Pendiente,
layout,Footer,columns[3].title,Contact Us,Contacto,,Pendiente,
layout,Footer,copyright,©{year} FXStreet All Rights Reserved,©{year} FXStreet Todos los Derechos Reservados,,Pendiente,
layout,Footer,disclaimer.paragraphs[0],"Information on these pages contains forward-looking statements that involve risks and uncertainties. Markets and instruments profiled on this page are for informational purposes only and should not in any way come across as a recommendation to buy or sell in these assets. You should do your own thorough research before making any investment decisions. FXStreet does not in any way guarantee that this information is free from mistakes, errors, or material misstatements. It also does not guarantee that this information is of a timely nature. Investing in Open Markets involves a great deal of risk, including the loss of all or a portion of your investment, as well as emotional distress. All risks, losses and costs associated with investing, including total loss of principal, are your responsibility. The views and opinions expressed in this article are those of the authors and do not necessarily reflect the official policy or position of FXStreet nor its advertisers. The author will not be held responsible for information that is found at the end of links posted on this page.","La información en estas páginas contiene declaraciones prospectivas que implican riesgos e incertidumbres. Los mercados e instrumentos presentados en esta página son únicamente con fines informativos y no deben interpretarse de ninguna manera como una recomendación de compra o venta de estos activos. Debe realizar su propia investigación exhaustiva antes de tomar decisiones de inversión. FXStreet no garantiza de ninguna manera que esta información esté libre de errores, equivocaciones o declaraciones materiales incorrectas. Tampoco garantiza que esta información sea oportuna. Invertir en Mercados Abiertos conlleva un gran riesgo, incluida la pérdida total o parcial de su inversión, así como angustia emocional. Todos los riesgos, pérdidas y costos asociados con la inversión, incluida la pérdida total del principal, son su responsabilidad. Las opiniones y puntos de vista expresados en este artículo son los de los autores y no reflejan necesariamente la política o posición oficial de FXStreet ni de sus anunciantes. El autor no será responsable de la información que se encuentre al final de los enlaces publicados en esta página.",,Pendiente,
layout,Footer,disclaimer.paragraphs[1],"If not otherwise explicitly mentioned in the body of the article, at the time of writing, the author has no position in any stock mentioned in this article and no business relationship with any company mentioned. The author has not received compensation for writing this article, other than from FXStreet.","Si no se menciona explícitamente lo contrario en el cuerpo del artículo, al momento de escribir, el autor no tiene ninguna posición en ninguna acción mencionada en este artículo y no tiene relación comercial con ninguna empresa mencionada. El autor no ha recibido compensación por escribir este artículo, excepto por parte de FXStreet.",,Pendiente,
layout,Footer,disclaimer.paragraphs[2],"FXStreet and the author do not provide personalized recommendations. The author makes no representations as to the accuracy, completeness, or suitability of this information. FXStreet and the author will not be liable for any errors, omissions or any losses, injuries or damages arising from this information and its display or use. Errors and omissions excepted.","FXStreet y el autor no proporcionan recomendaciones personalizadas. El autor no hace representaciones sobre la precisión, integridad o idoneidad de esta información. FXStreet y el autor no serán responsables por errores, omisiones o cualquier pérdida, lesión o daño que surja de esta información y su visualización o uso. Errores y omisiones exceptuados.",,Pendiente,
layout,Footer,disclaimer.paragraphs[3],The author and FXStreet are not registered investment advisors and nothing in this article is intended to be investment advice.,El autor y FXStreet no son asesores de inversión registrados y nada en este artículo está destinado a ser asesoramiento de inversión.,,Pendiente,
layout,FooterDisclaimer,paragraph1,"Information on these pages contains forward-looking statements that involve risks and uncertainties. Markets and instruments profiled on this page are for informational purposes only and should not in any way come across as a recommendation to buy or sell in these assets. You should do your own thorough research before making any investment decisions. FXStreet does not in any way guarantee that this information is free from mistakes, errors, or material misstatements. It also does not guarantee that this information is of a timely nature. Investing in Open Markets involves a great deal of risk, including the loss of all or a portion of your investment, as well as emotional distress. All risks, losses and costs associated with investing, including total loss of principal, are your responsibility. The views and opinions expressed in this article are those of the authors and do not necessarily reflect the official policy or position of FXStreet nor its advertisers. The author will not be held responsible for information that is found at the end of links posted on this page.","La información en estas páginas contiene declaraciones prospectivas que implican riesgos e incertidumbres. Los mercados e instrumentos presentados en esta página son únicamente con fines informativos y no deben interpretarse de ninguna manera como una recomendación de compra o venta de estos activos. Debe realizar su propia investigación exhaustiva antes de tomar decisiones de inversión. FXStreet no garantiza de ninguna manera que esta información esté libre de errores, equivocaciones o declaraciones materiales incorrectas. Tampoco garantiza que esta información sea oportuna. Invertir en Mercados Abiertos conlleva un gran riesgo, incluida la pérdida total o parcial de su inversión, así como angustia emocional. Todos los riesgos, pérdidas y costos asociados con la inversión, incluida la pérdida total del principal, son su responsabilidad. Las opiniones y puntos de vista expresados en este artículo son los de los autores y no reflejan necesariamente la política o posición oficial de FXStreet ni de sus anunciantes. El autor no será responsable de la información que se encuentre al final de los enlaces publicados en esta página.",,Pendiente,
layout,FooterDisclaimer,paragraph2,"If not otherwise explicitly mentioned in the body of the article, at the time of writing, the author has no position in any stock mentioned in this article and no business relationship with any company mentioned. The author has not received compensation for writing this article, other than from FXStreet.","Si no se menciona explícitamente lo contrario en el cuerpo del artículo, al momento de escribir, el autor no tiene ninguna posición en ninguna acción mencionada en este artículo y no tiene relación comercial con ninguna empresa mencionada. El autor no ha recibido compensación por escribir este artículo, excepto por parte de FXStreet.",,Pendiente,
layout,FooterDisclaimer,paragraph3,"FXStreet and the author do not provide personalized recommendations. The author makes no representations as to the accuracy, completeness, or suitability of this information. FXStreet and the author will not be liable for any errors, omissions or any losses, injuries or damages arising from this information and its display or use. Errors and omissions excepted.","FXStreet y el autor no proporcionan recomendaciones personalizadas. El autor no hace representaciones sobre la precisión, integridad o idoneidad de esta información. FXStreet y el autor no serán responsables por errores, omisiones o cualquier pérdida, lesión o daño que surja de esta información y su visualización o uso. Errores y omisiones exceptuados.",,Pendiente,
layout,Header,MobileMenu.Banner.description,Experience FXStreet at ultra speed,Experimenta FXStreet a ultra velocidad,,Pendiente,
layout,Header,MobileMenu.Banner.title,Download our app,Descarga la app,,Pendiente,
layout,Header,MobileMenu.login,Log In,Iniciar sesión,,Pendiente,
layout,Header,MobileMenu.searchArticles,Search articles,Buscar artículos,,Pendiente,
layout,Header,MobileMenu.sponsoredBy,Sponsored by,Patrocinado por,,Pendiente,
layout,Header,MobileMenu.toggleMenu,Toggle menu,Abrir menú,,Pendiente,
layout,Header,MobileMenu.upgrade,Upgrade,Mejorar,,Pendiente,
layout,Header,MobileSubmenu.back,Back,Volver,,Pendiente,
layout,Header,NavigationHeader.new,NEW,NUEVO,,Pendiente,
layout,Header,NavigationHeader.tradingStudio,Trading Studio,Trading Studio,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.analysis,Analysis,Análisis,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.brokers,Brokers,Brókers,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.cryptos,Cryptos,Criptos,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.economic-calendar,Economic Calendar,Calendario económico,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.education,Education,Educación,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.news,News,Noticias,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.propinder,Propinder,Propinder,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.rates-charts,Rates & Charts,Gráficos,,Pendiente,
layout,Header,NavigationMenu.mainMenuLabels.trade-now,Trade Now,Trade Now,,Pendiente,
layout,Header,TrendingBar.android,Android,Android,,Pendiente,
layout,Header,TrendingBar.apple,Apple,Apple,,Pendiente,
layout,Header,TrendingBar.getTheApp,GET THE APP,DESCARGA LA APP,,Pendiente,
layout,Header,TrendingBar.newsletter,Newsletter,Newsletter,,Pendiente,
layout,Header,TrendingBar.social.facebook,Facebook,Facebook,,Pendiente,
layout,Header,TrendingBar.social.instagram,Instagram,Instagram,,Pendiente,
layout,Header,TrendingBar.social.linkedin,LinkedIn,LinkedIn,,Pendiente,
layout,Header,TrendingBar.social.telegram,Telegram,Telegram,,Pendiente,
layout,Header,TrendingBar.social.tiktok,TikTok,TikTok,,Pendiente,
layout,Header,TrendingBar.social.whatsapp,WhatsApp,WhatsApp,,Pendiente,
layout,Header,TrendingBar.social.xtwitter,X (Twitter),X (Twitter),,Pendiente,
layout,Header,TrendingBar.social.youtube,YouTube,YouTube,,Pendiente,
layout,Header,TrendingBar.trending,TRENDING:,TENDENCIA:,,Pendiente,
layout,Header,downloadApp,Get the FXS App,Obtén la App de FXS,,Pendiente,
layout,Header,login,Login,Iniciar sesión,,Pendiente,
layout,Header,logoAriaLabel,Go to FXStreet homepage,Ir a la página principal de FXStreet,,Pendiente,
layout,Header,mobileAppDownloadAriaLabel,Download FXStreet mobile app,Descargar la app móvil de FXStreet,,Pendiente,
layout,Header,navigationMenus.analysis.assetsTitle,Trends,Tendencias,,Pendiente,
layout,Header,navigationMenus.analysis.commodities.href,/commodities,/commodities,,Pendiente,
layout,Header,navigationMenus.analysis.commodities.label,Commodities,Materias Primas,,Pendiente,
layout,Header,navigationMenus.analysis.dollarIndex.href,/currencies/us-dollar-index,/currencies/us-dollar-index,,Pendiente,
layout,Header,navigationMenus.analysis.dollarIndex.label,Dollar Index,Dollar Index,,Pendiente,
layout,Header,navigationMenus.analysis.elliottWaves.href,/technical-analysis/elliott-wave,/technical-analysis/elliott-wave,,Pendiente,
layout,Header,navigationMenus.analysis.elliottWaves.label,Elliott Waves,Ondas Elliott,,Pendiente,
layout,Header,navigationMenus.analysis.eurusd.href,/currencies/eurusd,/currencies/eurusd,,Pendiente,
layout,Header,navigationMenus.analysis.eurusd.label,EUR/USD,EUR/USD,,Pendiente,
layout,Header,navigationMenus.analysis.gbpusd.href,/currencies/gbpusd,/currencies/gbpusd,,Pendiente,
layout,Header,navigationMenus.analysis.gbpusd.label,GBP/USD,GBP/USD,,Pendiente,
layout,Header,navigationMenus.analysis.gold.href,/commodities/gold,/commodities/gold,,Pendiente,
layout,Header,navigationMenus.analysis.gold.label,Gold,Oro,,Pendiente,
layout,Header,navigationMenus.analysis.latestAnalysis.href,/analysis/latest,/analysis/latest,,Pendiente,
layout,Header,navigationMenus.analysis.latestAnalysis.label,Latest Analysis,Últimos Análisis,,Pendiente,
layout,Header,navigationMenus.analysis.oil.href,/commodities/oil,/commodities/oil,,Pendiente,
layout,Header,navigationMenus.analysis.oil.label,Oil,Petróleo,,Pendiente,
layout,Header,navigationMenus.analysis.stocks.href,/equities,/equities,,Pendiente,
layout,Header,navigationMenus.analysis.stocks.label,Stocks,Acciones,,Pendiente,
layout,Header,navigationMenus.analysis.supportsResistances.href,/technical-analysis/support-resistance,/technical-analysis/support-resistance,,Pendiente,
layout,Header,navigationMenus.analysis.supportsResistances.label,Supports & Resistances,Soportes y Resistencias,,Pendiente,
layout,Header,navigationMenus.analysis.usdcad.href,/currencies/usdcad,/currencies/usdcad,,Pendiente,
layout,Header,navigationMenus.analysis.usdcad.label,USD/CAD,USD/CAD,,Pendiente,
layout,Header,navigationMenus.analysis.usdjpy.href,/currencies/usdjpy,/currencies/usdjpy,,Pendiente,
layout,Header,navigationMenus.analysis.usdjpy.label,USD/JPY,USD/JPY,,Pendiente,
layout,Header,navigationMenus.brokers.brokerReviews.href,/brokers/reviews,/brokers/reviews,,Pendiente,
layout,Header,navigationMenus.brokers.brokerReviews.label,Broker Reviews,Reseñas de Brókers,,Pendiente,
layout,Header,navigationMenus.brokers.forexBrokers.href,/brokers,/brokers,,Pendiente,
layout,Header,navigationMenus.brokers.forexBrokers.label,Forex Brokers,Brókers,,Pendiente,
layout,Header,navigationMenus.brokers.title,Brokers,Brókers,,Pendiente,
layout,Header,navigationMenus.brokers.topBrokers,Top Brokers,Mejores Brokers,,Pendiente,
layout,Header,navigationMenus.cryptos.assetsTitle,Trends,Tendencias,,Pendiente,
layout,Header,navigationMenus.cryptos.bitcoin.href,/cryptocurrencies/bitcoin,/cryptocurrencies/bitcoin,,Pendiente,
layout,Header,navigationMenus.cryptos.bitcoin.label,Bitcoin,Bitcoin,,Pendiente,
layout,Header,navigationMenus.cryptos.cardano.href,,/cryptocurrencies/cardano,,Pendiente,
layout,Header,navigationMenus.cryptos.cardano.label,,Cardano,,Pendiente,
layout,Header,navigationMenus.cryptos.chartsQuotes.href,/cryptocurrencies/rates-charts,/cryptocurrencies/rates-charts,,Pendiente,
layout,Header,navigationMenus.cryptos.chartsQuotes.label,Charts & Quotes,Gráficos y Cotizaciones,,Pendiente,
layout,Header,navigationMenus.cryptos.dogecoin.href,,/cryptocurrencies/dogecoin,,Pendiente,
layout,Header,navigationMenus.cryptos.dogecoin.label,,Dogecoin,,Pendiente,
layout,Header,navigationMenus.cryptos.ethereum.href,/cryptocurrencies/ethereum,/cryptocurrencies/ethereum,,Pendiente,
layout,Header,navigationMenus.cryptos.ethereum.label,Ethereum,Ethereum,,Pendiente,
layout,Header,navigationMenus.cryptos.latestNews.href,/cryptocurrencies/news,/cryptocurrencies/news,,Pendiente,
layout,Header,navigationMenus.cryptos.latestNews.label,Latest News,Últimas Noticias,,Pendiente,
layout,Header,navigationMenus.cryptos.ripple.href,/cryptocurrencies/ripple---análisis-técnico---fxstreet,/cryptocurrencies/ripple---análisis-técnico---fxstreet,,Pendiente,
layout,Header,navigationMenus.cryptos.ripple.label,Ripple,Ripple,,Pendiente,
layout,Header,navigationMenus.cryptos.solana.href,,/cryptocurrencies/solana,,Pendiente,
layout,Header,navigationMenus.cryptos.solana.label,,Solana,,Pendiente,
layout,Header,navigationMenus.economicCalendar.bce.href,/macroeconomics/central-banks/ecb,/macroeconomics/central-banks/ecb,,Pendiente,
layout,Header,navigationMenus.economicCalendar.bce.label,ECB,BCE,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boc.href,/macroeconomics/central-banks/boc,/macroeconomics/central-banks/boc,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boc.label,BoC,BoC,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boe.href,/macroeconomics/central-banks/boe,/macroeconomics/central-banks/boe,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boe.label,BoE,BoE,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boj.href,/macroeconomics/central-banks/boj,/macroeconomics/central-banks/boj,,Pendiente,
layout,Header,navigationMenus.economicCalendar.boj.label,BoJ,BoJ,,Pendiente,
layout,Header,navigationMenus.economicCalendar.economicCalendar.href,/economic-calendar,/calendario-economico,,Pendiente,
layout,Header,navigationMenus.economicCalendar.economicCalendar.label,Economic Calendar,Calendario Económico,,Pendiente,
layout,Header,navigationMenus.economicCalendar.eventsTitle,Reports,Informes,,Pendiente,
layout,Header,navigationMenus.economicCalendar.fed.href,/macroeconomics/central-banks/fed,/macroeconomics/central-banks/fed,,Pendiente,
layout,Header,navigationMenus.economicCalendar.fed.label,Fed,Fed,,Pendiente,
layout,Header,navigationMenus.economicCalendar.marketHours.href,/economic-calendar/forex-market-hours,/calendario-economico/forex-market-hours,,Pendiente,
layout,Header,navigationMenus.economicCalendar.marketHours.label,Market Hours,Horarios Mercado,,Pendiente,
layout,Header,navigationMenus.economicCalendar.nfp.href,/macroeconomics/economic-indicator/nfp,/macroeconomics/economic-indicator/nfp,,Pendiente,
layout,Header,navigationMenus.economicCalendar.nfp.label,Non-Farm Payrolls,Nóminas No Agrícolas,,Pendiente,
layout,Header,navigationMenus.economicCalendar.rba.href,/macroeconomics/central-banks/rba,/macroeconomics/central-banks/rba,,Pendiente,
layout,Header,navigationMenus.economicCalendar.rba.label,RBA,RBA,,Pendiente,
layout,Header,navigationMenus.economicCalendar.rbnz.href,/macroeconomics/central-banks/rbnz,/macroeconomics/central-banks/rbnz,,Pendiente,
layout,Header,navigationMenus.economicCalendar.rbnz.label,RBNZ,RBNZ,,Pendiente,
layout,Header,navigationMenus.economicCalendar.snb.href,/macroeconomics/central-banks/snb,/macroeconomics/central-banks/snb,,Pendiente,
layout,Header,navigationMenus.economicCalendar.snb.label,SNB,SNB,,Pendiente,
layout,Header,navigationMenus.economicCalendar.title,Economic Calendar,Calendario Económico,,Pendiente,
layout,Header,navigationMenus.education.courses.href,/education/curso-forex,/education/curso-forex,,Pendiente,
layout,Header,navigationMenus.education.courses.label,Forex Course,Curso de Forex,,Pendiente,
layout,Header,navigationMenus.education.forexCourse.href,/education/curso-forex,/education/curso-forex,,Pendiente,
layout,Header,navigationMenus.education.forexCourse.label,Forex Course,Curso de Forex,,Pendiente,
layout,Header,navigationMenus.education.latestArticles.href,/education/latest,/education/latest,,Pendiente,
layout,Header,navigationMenus.education.latestArticles.label,Latest Articles,Últimos artículos,,Pendiente,
layout,Header,navigationMenus.news.assetsTitle,Trends,Tendencias,,Pendiente,
layout,Header,navigationMenus.news.audusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=AUDUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=AUDUSD,,Pendiente,
layout,Header,navigationMenus.news.audusd.label,AUD/USD,AUD/USD,,Pendiente,
layout,Header,navigationMenus.news.bonds.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bonos,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bonos,,Pendiente,
layout,Header,navigationMenus.news.bonds.label,Bonds,Bonos,,Pendiente,
layout,Header,navigationMenus.news.commodities.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=MateriasPrimas,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=MateriasPrimas,,Pendiente,
layout,Header,navigationMenus.news.commodities.label,Commodities,Materias Primas,,Pendiente,
layout,Header,navigationMenus.news.dollarIndex.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=ÍndiceDólar,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=ÍndiceDólar,,Pendiente,
layout,Header,navigationMenus.news.dollarIndex.label,Dollar Index,Dollar Index,,Pendiente,
layout,Header,navigationMenus.news.eurgbp.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURGBP,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURGBP,,Pendiente,
layout,Header,navigationMenus.news.eurgbp.label,EUR/GBP,EUR/GBP,,Pendiente,
layout,Header,navigationMenus.news.eurusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURUSD,,Pendiente,
layout,Header,navigationMenus.news.eurusd.label,EUR/USD,EUR/USD,,Pendiente,
layout,Header,navigationMenus.news.gbpusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=GBPUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=GBPUSD,,Pendiente,
layout,Header,navigationMenus.news.gbpusd.label,GBP/USD,GBP/USD,,Pendiente,
layout,Header,navigationMenus.news.institutionalReports.href,/news,/news?dFR[Category][0]=Noticias&dFR[Tags][0]=Bancos,,Pendiente,
layout,Header,navigationMenus.news.institutionalReports.label,Institutional Reports,Informes Institucionales,,Pendiente,
layout,Header,navigationMenus.news.latestNews.href,/news,/news,,Pendiente,
layout,Header,navigationMenus.news.latestNews.label,Latest News,Últimas Noticias,,Pendiente,
layout,Header,navigationMenus.news.nzdusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=NZDUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=NZDUSD,,Pendiente,
layout,Header,navigationMenus.news.nzdusd.label,NZD/USD,NZD/USD,,Pendiente,
layout,Header,navigationMenus.news.stocks.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bolsas,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bolsas,,Pendiente,
layout,Header,navigationMenus.news.stocks.label,Stocks,Acciones,,Pendiente,
layout,Header,navigationMenus.news.usdcad.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCAD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCAD,,Pendiente,
layout,Header,navigationMenus.news.usdcad.label,USD/CAD,USD/CAD,,Pendiente,
layout,Header,navigationMenus.news.usdchf.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCHF,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCHF,,Pendiente,
layout,Header,navigationMenus.news.usdchf.label,USD/CHF,USD/CHF,,Pendiente,
layout,Header,navigationMenus.news.usdjpy.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDJPY,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDJPY,,Pendiente,
layout,Header,navigationMenus.news.usdjpy.label,USD/JPY,USD/JPY,,Pendiente,
layout,Header,navigationMenus.ratesCharts.assetsTitle,Trends,Tendencias,,Pendiente,
layout,Header,navigationMenus.ratesCharts.audusd.href,/rates-charts/audusd,/rates-charts/audusd,,Pendiente,
layout,Header,navigationMenus.ratesCharts.audusd.label,AUD/USD,AUD/USD,,Pendiente,
layout,Header,navigationMenus.ratesCharts.dollarIndex.href,/rates-charts/dollarindexspot,/rates-charts/dollarindexspot,,Pendiente,
layout,Header,navigationMenus.ratesCharts.dollarIndex.label,Dollar Index,Dollar Index,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurgbp.href,/rates-charts/eurgbp,/rates-charts/eurgbp,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurgbp.label,EUR/GBP,EUR/GBP,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurjpy.href,/rates-charts/eurjpy,/rates-charts/eurjpy,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurjpy.label,EUR/JPY,EUR/JPY,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurusd.href,/rates-charts/eurusd,/rates-charts/eurusd,,Pendiente,
layout,Header,navigationMenus.ratesCharts.eurusd.label,EUR/USD,EUR/USD,,Pendiente,
layout,Header,navigationMenus.ratesCharts.forecastPoll.href,/rates-charts/forecast,/rates-charts/forecast,,Pendiente,
layout,Header,navigationMenus.ratesCharts.forecastPoll.label,FX Forecast Poll,Encuesta Previsión de Divisas,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gbpjpy.href,/rates-charts/gbpjpy,/rates-charts/gbpjpy,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gbpjpy.label,GBP/JPY,GBP/JPY,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gbpusd.href,/rates-charts/gbpusd,/rates-charts/gbpusd,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gbpusd.label,GBP/USD,GBP/USD,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gold.href,/rates-charts/xauusd,/rates-charts/xauusd,,Pendiente,
layout,Header,navigationMenus.ratesCharts.gold.label,Gold,Oro,,Pendiente,
layout,Header,navigationMenus.ratesCharts.liveChart.href,/rates-charts/chart,/rates-charts/chart,,Pendiente,
layout,Header,navigationMenus.ratesCharts.liveChart.label,Live Chart,Gráfico Tiempo Real,,Pendiente,
layout,Header,navigationMenus.ratesCharts.nzdusd.href,/rates-charts/nzdusd,/rates-charts/nzdusd,,Pendiente,
layout,Header,navigationMenus.ratesCharts.nzdusd.label,NZD/USD,NZD/USD,,Pendiente,
layout,Header,navigationMenus.ratesCharts.oil.href,/rates-charts/westtexasintermediate,/rates-charts/westtexasintermediate,,Pendiente,
layout,Header,navigationMenus.ratesCharts.oil.label,Oil,Petróleo,,Pendiente,
layout,Header,navigationMenus.ratesCharts.ratesTable.href,/rates-charts/rates,/rates-charts/rates,,Pendiente,
layout,Header,navigationMenus.ratesCharts.ratesTable.label,Live Quote,Cotizacion Tiempo Real,,Pendiente,
